,height,weight,duration,calorie,Height_meters,calculated_IMC
465,199.0,97.0,22.0,189.0,1.99,24.494330951238602
466,158.0,61.0,26.0,190.0,1.58,24.435186668803073
467,149.0,56.0,13.0,66.0,1.49,25.224089004999776
468,185.0,93.0,22.0,135.0,1.85,27.173119065010955
469,178.0,79.0,4.0,23.0,1.78,24.933720489837143
470,182.0,74.0,12.0,17.0,1.82,22.34029706557179
471,163.0,58.0,5.0,21.0,1.63,21.829952199932254
472,175.0,75.0,13.0,60.0,1.75,24.489795918367346
473,166.0,58.0,10.0,51.0,1.66,21.04804761213529
474,198.0,96.0,5.0,15.0,1.98,24.487297214569942
475,163.0,65.0,9.0,29.0,1.63,24.46460160337235
476,164.0,66.0,27.0,190.0,1.64,24.538964901844146
477,168.0,62.0,11.0,51.0,1.68,21.9671201814059
478,157.0,56.0,17.0,95.0,1.57,22.7189744005842
479,165.0,62.0,29.0,216.0,1.65,22.77318640955005
480,195.0,92.0,30.0,165.0,1.95,24.194608809993426
481,164.0,61.0,20.0,122.0,1.64,22.679952409280194
482,206.0,105.0,15.0,69.0,2.06,24.74314261476105
483,152.0,53.0,20.0,113.0,1.52,22.939750692520775
484,180.0,81.0,7.0,26.0,1.8,25.0
485,175.0,80.0,5.0,22.0,1.75,26.122448979591837
486,144.0,42.0,12.0,70.0,1.44,20.25462962962963
487,177.0,83.0,4.0,9.0,1.77,26.493025631204315
488,187.0,91.0,15.0,72.0,1.87,26.023048986244955
489,189.0,94.0,25.0,165.0,1.89,26.315052770079227
490,181.0,82.0,29.0,165.0,1.81,25.029760996306585
491,162.0,57.0,15.0,64.0,1.62,21.719250114311837
492,182.0,81.0,18.0,103.0,1.82,24.453568409612362
493,147.0,51.0,4.0,15.0,1.47,23.601277245592115
494,185.0,84.0,9.0,32.0,1.85,24.543462381300216
495,160.0,57.0,14.0,68.0,1.6,22.265624999999996
496,164.0,58.0,25.0,159.0,1.64,21.564544913741823
497,188.0,89.0,6.0,23.0,1.88,25.18107741059303
498,169.0,70.0,13.0,54.0,1.69,24.508945765204302
499,172.0,70.0,2.0,9.0,1.72,23.661438615467823
500,182.0,80.0,29.0,240.0,1.82,24.151672503320853
501,152.0,54.0,10.0,42.0,1.52,23.372576177285318
502,203.0,115.0,14.0,117.0,2.03,27.906525273605286
503,164.0,59.0,26.0,164.0,1.64,21.936347412254616
504,156.0,55.0,23.0,132.0,1.56,22.600262984878366
505,191.0,96.0,2.0,9.0,1.91,26.315068117650284
506,173.0,67.0,15.0,74.0,1.73,22.386314277122523
507,169.0,69.0,23.0,116.0,1.69,24.158817968558527
508,174.0,79.0,8.0,42.0,1.74,26.09327520147972
509,179.0,79.0,24.0,187.0,1.79,24.65590961580475
510,173.0,75.0,16.0,70.0,1.73,25.05930702662969
511,140.0,45.0,7.0,29.0,1.4,22.95918367346939
512,170.0,71.0,9.0,17.0,1.7,24.56747404844291
513,185.0,83.0,28.0,195.0,1.85,24.251278305332356
514,181.0,76.0,19.0,127.0,1.81,23.198315069747565
515,184.0,82.0,14.0,39.0,1.84,24.22022684310019
516,155.0,64.0,6.0,28.0,1.55,26.638917793964616
517,195.0,100.0,16.0,68.0,1.95,26.298487836949377
518,165.0,63.0,17.0,91.0,1.65,23.140495867768596
519,181.0,81.0,16.0,89.0,1.81,24.724520008546747
520,148.0,53.0,2.0,10.0,1.48,24.196493791088386
521,180.0,80.0,28.0,185.0,1.8,24.691358024691358
522,172.0,76.0,5.0,16.0,1.72,25.689561925365066
523,156.0,58.0,19.0,97.0,1.56,23.83300460223537
524,183.0,77.0,13.0,44.0,1.83,22.99262444384723
525,155.0,59.0,10.0,56.0,1.55,24.55775234131113
526,191.0,88.0,21.0,112.0,1.91,24.12214577451276
527,192.0,91.0,10.0,37.0,1.92,24.68532986111111
528,182.0,82.0,9.0,24.0,1.82,24.755464315903875
529,132.0,38.0,30.0,216.0,1.32,21.808999081726352
530,203.0,101.0,15.0,106.0,2.03,24.509209153340297
531,194.0,103.0,14.0,57.0,1.94,27.367414177914764
532,195.0,99.0,18.0,119.0,1.95,26.035502958579883
533,162.0,60.0,16.0,96.0,1.62,22.86236854138088
534,146.0,46.0,7.0,33.0,1.46,21.580033777444175
535,173.0,73.0,23.0,106.0,1.73,24.3910588392529
536,184.0,90.0,25.0,156.0,1.84,26.583175803402646
537,199.0,98.0,14.0,75.0,1.99,24.74684982702457
538,189.0,89.0,18.0,130.0,1.89,24.915315920606925
539,170.0,66.0,21.0,142.0,1.7,22.837370242214536
540,177.0,83.0,22.0,121.0,1.77,26.493025631204315
541,162.0,66.0,24.0,143.0,1.62,25.14860539551897
542,170.0,73.0,20.0,123.0,1.7,25.25951557093426
543,165.0,62.0,26.0,186.0,1.65,22.77318640955005
544,162.0,67.0,13.0,53.0,1.62,25.529644871208653
545,164.0,59.0,27.0,170.0,1.64,21.936347412254616
546,166.0,67.0,15.0,78.0,1.66,24.31412396574249
547,167.0,70.0,26.0,182.0,1.67,25.099501595611173
548,187.0,82.0,11.0,55.0,1.87,23.449340844748203
549,161.0,59.0,25.0,150.0,1.61,22.76146753597469
550,162.0,56.0,6.0,21.0,1.62,21.338210638622158
551,170.0,72.0,6.0,26.0,1.7,24.913494809688583
552,192.0,95.0,18.0,90.0,1.92,25.770399305555557
553,174.0,75.0,16.0,91.0,1.74,24.772096710265558
554,186.0,87.0,17.0,79.0,1.86,25.14741588622962
555,168.0,66.0,29.0,195.0,1.68,23.384353741496604
556,177.0,75.0,10.0,57.0,1.77,23.93948099205209
557,162.0,57.0,18.0,96.0,1.62,21.719250114311837
558,163.0,61.0,7.0,39.0,1.63,22.95908765854944
559,172.0,73.0,4.0,18.0,1.72,24.675500270416443
560,184.0,84.0,4.0,17.0,1.84,24.8109640831758
561,171.0,76.0,15.0,82.0,1.71,25.990903183885642
562,194.0,96.0,19.0,110.0,1.94,25.507492826017643
563,157.0,56.0,25.0,161.0,1.57,22.7189744005842
564,181.0,82.0,25.0,164.0,1.81,25.029760996306585
565,179.0,83.0,5.0,15.0,1.79,25.90431010268094
566,189.0,99.0,12.0,85.0,1.89,27.714789619551524
567,179.0,79.0,23.0,128.0,1.79,24.65590961580475
568,195.0,98.0,14.0,59.0,1.95,25.77251808021039
569,205.0,108.0,2.0,6.0,2.05,25.698988697204047
570,151.0,54.0,18.0,82.0,1.51,23.683171790710933
571,168.0,62.0,25.0,148.0,1.68,21.9671201814059
572,170.0,65.0,3.0,8.0,1.7,22.49134948096886
573,173.0,71.0,14.0,53.0,1.73,23.722810651876106
574,155.0,50.0,16.0,85.0,1.55,20.811654526534856
575,157.0,57.0,22.0,120.0,1.57,23.124670372023203
576,199.0,106.0,28.0,205.0,1.99,26.767000833312288
577,175.0,66.0,4.0,13.0,1.75,21.551020408163264
578,176.0,77.0,28.0,192.0,1.76,24.857954545454547
579,184.0,89.0,4.0,18.0,1.84,26.287807183364837
580,190.0,94.0,7.0,44.0,1.9,26.038781163434905
581,198.0,104.0,26.0,172.0,1.98,26.527905315784103
582,171.0,65.0,27.0,158.0,1.71,22.229061933586404
583,186.0,76.0,6.0,11.0,1.86,21.967857555786793
584,176.0,77.0,25.0,108.0,1.76,24.857954545454547
585,170.0,64.0,23.0,112.0,1.7,22.145328719723185
586,169.0,65.0,14.0,66.0,1.69,22.758306781975424
587,201.0,104.0,10.0,36.0,2.01,25.741937080765336
588,167.0,72.0,4.0,19.0,1.67,25.816630212628635
589,152.0,50.0,10.0,49.0,1.52,21.641274238227147
590,170.0,70.0,26.0,149.0,1.7,24.221453287197235
591,171.0,77.0,2.0,4.0,1.71,26.332888752094664
592,171.0,70.0,28.0,206.0,1.71,23.938989774631512
593,169.0,66.0,23.0,111.0,1.69,23.1084345786212
594,186.0,98.0,28.0,226.0,1.86,28.326974216672443
595,169.0,65.0,11.0,56.0,1.69,22.758306781975424
596,186.0,94.0,7.0,30.0,1.86,27.170771187420506
597,159.0,60.0,15.0,67.0,1.59,23.73323840037973
598,178.0,78.0,22.0,111.0,1.78,24.61810377477591
599,172.0,75.0,27.0,199.0,1.72,25.351541373715524
600,176.0,69.0,15.0,85.0,1.76,22.275309917355372
601,144.0,47.0,2.0,6.0,1.44,22.665895061728396
602,200.0,98.0,28.0,219.0,2.0,24.5
603,176.0,82.0,21.0,162.0,1.76,26.47210743801653
604,188.0,85.0,25.0,190.0,1.88,24.049343594386603
605,189.0,91.0,30.0,190.0,1.89,25.475210660395845
606,166.0,64.0,9.0,40.0,1.66,23.225431847873423
607,179.0,77.0,9.0,40.0,1.79,24.031709372366656
608,165.0,66.0,3.0,8.0,1.65,24.242424242424246
609,178.0,71.0,8.0,31.0,1.78,22.408786769347305
610,151.0,57.0,21.0,130.0,1.51,24.998903556861542
611,157.0,60.0,7.0,32.0,1.57,24.341758286340216
612,181.0,87.0,22.0,139.0,1.81,26.555965935105768
613,159.0,58.0,3.0,12.0,1.59,22.942130453700404
614,185.0,87.0,11.0,55.0,1.85,25.420014609203797
615,186.0,86.0,9.0,48.0,1.86,24.858365128916635
616,198.0,99.0,24.0,160.0,1.98,25.252525252525253
617,164.0,62.0,13.0,67.0,1.64,23.051754907792983
618,178.0,75.0,25.0,178.0,1.78,23.671253629592222
619,168.0,68.0,17.0,79.0,1.68,24.092970521541954
620,184.0,85.0,9.0,32.0,1.84,25.10633270321361
621,175.0,77.0,22.0,140.0,1.75,25.142857142857142
622,190.0,99.0,14.0,86.0,1.9,27.423822714681442
623,184.0,84.0,16.0,97.0,1.84,24.8109640831758
624,184.0,80.0,28.0,217.0,1.84,23.629489603024574
625,192.0,93.0,21.0,88.0,1.92,25.227864583333336
626,160.0,58.0,21.0,127.0,1.6,22.656249999999996
627,174.0,69.0,7.0,32.0,1.74,22.79032897344431
628,160.0,63.0,5.0,19.0,1.6,24.609374999999996
629,172.0,66.0,20.0,121.0,1.72,22.30935640886966
630,168.0,68.0,12.0,40.0,1.68,24.092970521541954
631,162.0,60.0,9.0,48.0,1.62,22.86236854138088
632,192.0,103.0,25.0,195.0,1.92,27.940538194444446
633,163.0,69.0,10.0,52.0,1.63,25.970115548195267
634,173.0,71.0,4.0,8.0,1.73,23.722810651876106
635,178.0,81.0,26.0,136.0,1.78,25.5649539199596
636,187.0,90.0,6.0,20.0,1.87,25.737081414967538
637,170.0,61.0,3.0,11.0,1.7,21.107266435986162
638,174.0,72.0,26.0,144.0,1.74,23.781212841854934
639,160.0,60.0,13.0,59.0,1.6,23.437499999999996
640,173.0,74.0,10.0,53.0,1.73,24.725182932941294
641,187.0,82.0,8.0,38.0,1.87,23.449340844748203
642,161.0,62.0,29.0,152.0,1.61,23.9188302920412
643,184.0,85.0,8.0,34.0,1.84,25.10633270321361
644,157.0,60.0,3.0,12.0,1.57,24.341758286340216
645,184.0,84.0,1.0,1.0,1.84,24.8109640831758
646,196.0,96.0,28.0,197.0,1.96,24.989587671803417
647,171.0,66.0,20.0,124.0,1.71,22.571047501795427
648,188.0,90.0,15.0,120.0,1.88,25.46401086464464
649,207.0,105.0,9.0,48.0,2.07,24.50465588461808
650,182.0,73.0,17.0,86.0,1.82,22.03840115928028
651,201.0,96.0,25.0,185.0,2.01,23.761788074552616
652,191.0,91.0,8.0,49.0,1.91,24.94449165318933
653,152.0,57.0,11.0,49.0,1.52,24.67105263157895
654,167.0,66.0,11.0,48.0,1.67,23.66524436157625
655,186.0,87.0,14.0,81.0,1.86,25.14741588622962
656,170.0,77.0,19.0,137.0,1.7,26.643598615916957
657,189.0,84.0,24.0,115.0,1.89,23.515579071134628
658,189.0,84.0,19.0,93.0,1.89,23.515579071134628
659,193.0,93.0,8.0,34.0,1.93,24.967113211092915
660,179.0,80.0,26.0,170.0,1.79,24.968009737523797
661,201.0,103.0,6.0,38.0,2.01,25.494418454988743
662,161.0,64.0,26.0,139.0,1.61,24.690405462752206
663,167.0,67.0,18.0,86.0,1.67,24.023808670084982
664,163.0,59.0,26.0,174.0,1.63,22.20633068613798
665,184.0,88.0,5.0,14.0,1.84,25.99243856332703
666,167.0,76.0,29.0,197.0,1.67,27.250887446663558
667,169.0,68.0,17.0,107.0,1.69,23.80869017191275
668,187.0,92.0,19.0,106.0,1.87,26.309016557522373
669,172.0,68.0,3.0,11.0,1.72,22.985397512168742
670,187.0,80.0,6.0,25.0,1.87,22.877405702193368
671,160.0,56.0,23.0,120.0,1.6,21.874999999999996
672,172.0,73.0,22.0,151.0,1.72,24.675500270416443
673,157.0,57.0,18.0,91.0,1.57,23.124670372023203
674,157.0,56.0,18.0,95.0,1.57,22.7189744005842
675,188.0,91.0,23.0,119.0,1.88,25.746944318696244
676,169.0,80.0,3.0,10.0,1.69,28.01022373166206
677,184.0,81.0,19.0,96.0,1.84,23.92485822306238
678,176.0,80.0,13.0,92.0,1.76,25.826446280991735
679,166.0,63.0,24.0,159.0,1.66,22.8625344752504
680,195.0,98.0,21.0,169.0,1.95,25.77251808021039
681,200.0,108.0,15.0,93.0,2.0,27.0
682,154.0,56.0,15.0,83.0,1.54,23.61275088547816
683,158.0,59.0,22.0,116.0,1.58,23.634033007530842
684,198.0,94.0,17.0,75.0,1.98,23.977145189266402
685,153.0,55.0,26.0,137.0,1.53,23.49523687470631
686,148.0,48.0,15.0,79.0,1.48,21.91380569758948
687,180.0,75.0,8.0,23.0,1.8,23.148148148148145
688,191.0,98.0,4.0,19.0,1.91,26.863298703434666
689,189.0,94.0,11.0,52.0,1.89,26.315052770079227
690,184.0,84.0,16.0,76.0,1.84,24.8109640831758
691,182.0,80.0,10.0,47.0,1.82,24.151672503320853
692,158.0,61.0,22.0,124.0,1.58,24.435186668803073
693,178.0,71.0,7.0,28.0,1.78,22.408786769347305
694,194.0,92.0,22.0,127.0,1.94,24.444680624933575
695,170.0,67.0,19.0,101.0,1.7,23.18339100346021
696,171.0,68.0,26.0,150.0,1.71,23.25501863821347
697,212.0,105.0,9.0,34.0,2.12,23.362406550373795
698,194.0,94.0,13.0,56.0,1.94,24.97608672547561
699,174.0,69.0,27.0,158.0,1.74,22.79032897344431
700,182.0,87.0,22.0,129.0,1.82,26.26494384736143
701,186.0,86.0,10.0,44.0,1.86,24.858365128916635
702,201.0,105.0,11.0,66.0,2.01,25.989455706541925
703,153.0,51.0,28.0,181.0,1.53,21.78649237472767
704,153.0,58.0,14.0,79.0,1.53,24.77679524969029
705,147.0,51.0,21.0,145.0,1.47,23.601277245592115
706,158.0,62.0,28.0,180.0,1.58,24.83576349943919
707,183.0,82.0,15.0,81.0,1.83,24.48565200513601
708,178.0,73.0,15.0,75.0,1.78,23.04002019946976
709,179.0,83.0,2.0,4.0,1.79,25.90431010268094
710,198.0,102.0,17.0,110.0,1.98,26.017753290480563
711,180.0,79.0,9.0,35.0,1.8,24.382716049382715
712,196.0,94.0,5.0,23.0,1.96,24.46897126197418
713,167.0,61.0,29.0,175.0,1.67,21.872422819032593
714,198.0,96.0,27.0,137.0,1.98,24.487297214569942
715,140.0,48.0,27.0,166.0,1.4,24.48979591836735
716,183.0,90.0,21.0,136.0,1.83,26.874496103198062
717,183.0,91.0,24.0,156.0,1.83,27.173101615455817
718,172.0,71.0,8.0,37.0,1.72,23.99945916711736
719,178.0,82.0,16.0,97.0,1.78,25.88057063502083
720,172.0,71.0,18.0,77.0,1.72,23.99945916711736
721,184.0,85.0,28.0,156.0,1.84,25.10633270321361
722,191.0,95.0,11.0,58.0,1.91,26.040952824758094
723,184.0,89.0,10.0,53.0,1.84,26.287807183364837
724,165.0,62.0,19.0,108.0,1.65,22.77318640955005
725,163.0,65.0,11.0,56.0,1.63,24.46460160337235
726,172.0,76.0,19.0,103.0,1.72,25.689561925365066
727,196.0,98.0,22.0,164.0,1.96,25.510204081632654
728,172.0,73.0,13.0,73.0,1.72,24.675500270416443
729,166.0,71.0,2.0,3.0,1.66,25.76571345623458
730,159.0,57.0,15.0,80.0,1.59,22.54657648036074
731,196.0,103.0,17.0,88.0,1.96,26.81174510620575
732,170.0,75.0,14.0,74.0,1.7,25.95155709342561
733,140.0,40.0,16.0,94.0,1.4,20.408163265306126
734,167.0,66.0,6.0,20.0,1.67,23.66524436157625
735,176.0,76.0,9.0,41.0,1.76,24.535123966942148
736,177.0,83.0,20.0,112.0,1.77,26.493025631204315
737,168.0,71.0,12.0,69.0,1.68,25.15589569160998
738,186.0,92.0,24.0,130.0,1.86,26.59266967279454
739,199.0,100.0,21.0,100.0,1.99,25.2518875785965
740,156.0,57.0,27.0,169.0,1.56,23.422090729783037
741,172.0,65.0,27.0,183.0,1.72,21.971335857220122
742,160.0,66.0,29.0,211.0,1.6,25.781249999999996
743,180.0,83.0,6.0,23.0,1.8,25.61728395061728
744,196.0,92.0,14.0,58.0,1.96,23.94835485214494
745,180.0,75.0,4.0,5.0,1.8,23.148148148148145
746,176.0,79.0,12.0,62.0,1.76,25.50361570247934
747,156.0,51.0,3.0,14.0,1.56,20.956607495069033
748,205.0,106.0,23.0,196.0,2.05,25.223081499107675
749,182.0,87.0,16.0,82.0,1.82,26.26494384736143
750,173.0,78.0,28.0,163.0,1.73,26.061679307694877
751,173.0,73.0,25.0,108.0,1.73,24.3910588392529
752,161.0,62.0,15.0,87.0,1.61,23.9188302920412
753,194.0,97.0,18.0,91.0,1.94,25.77319587628866
754,148.0,44.0,26.0,186.0,1.48,20.08765522279036
755,173.0,66.0,8.0,34.0,1.73,22.052190183434128
756,154.0,57.0,11.0,61.0,1.54,24.034407151290267
757,175.0,80.0,21.0,113.0,1.75,26.122448979591837
758,187.0,87.0,5.0,11.0,1.87,24.879178701135288
759,178.0,83.0,13.0,42.0,1.78,26.19618735008206
760,157.0,59.0,2.0,7.0,1.57,23.93606231490121
761,172.0,80.0,14.0,86.0,1.72,27.041644131963228
762,150.0,50.0,7.0,35.0,1.5,22.22222222222222
763,199.0,104.0,20.0,146.0,1.99,26.261963081740358
764,151.0,51.0,7.0,38.0,1.51,22.367440024560327
765,172.0,70.0,28.0,179.0,1.72,23.661438615467823
766,192.0,94.0,10.0,30.0,1.92,25.499131944444446
767,202.0,98.0,14.0,71.0,2.02,24.017253210469562
768,166.0,66.0,16.0,65.0,1.66,23.95122659311947
769,176.0,77.0,2.0,5.0,1.76,24.857954545454547
770,169.0,71.0,29.0,190.0,1.69,24.859073561850078
771,195.0,100.0,9.0,36.0,1.95,26.298487836949377
772,193.0,97.0,15.0,64.0,1.93,26.040967542752828
773,167.0,69.0,29.0,240.0,1.67,24.740937287102444
774,156.0,57.0,27.0,212.0,1.56,23.422090729783037
775,164.0,73.0,22.0,108.0,1.64,27.141582391433676
776,193.0,87.0,5.0,15.0,1.93,23.35633171360305
777,157.0,59.0,23.0,153.0,1.57,23.93606231490121
778,191.0,91.0,10.0,53.0,1.91,24.94449165318933
779,202.0,108.0,18.0,142.0,2.02,26.467993333986865
780,167.0,58.0,15.0,74.0,1.67,20.796729893506402
781,159.0,57.0,23.0,150.0,1.59,22.54657648036074
782,159.0,53.0,17.0,85.0,1.59,20.964360587002094
783,181.0,92.0,3.0,15.0,1.81,28.082170873904946
784,182.0,81.0,5.0,19.0,1.82,24.453568409612362
785,185.0,85.0,3.0,9.0,1.85,24.835646457268076
786,179.0,83.0,3.0,10.0,1.79,25.90431010268094
787,170.0,64.0,2.0,6.0,1.7,22.145328719723185
788,175.0,78.0,24.0,135.0,1.75,25.46938775510204
789,168.0,73.0,30.0,201.0,1.68,25.86451247165533
790,197.0,104.0,28.0,232.0,1.97,26.797907701821742
791,187.0,92.0,13.0,52.0,1.87,26.309016557522373
792,182.0,84.0,6.0,23.0,1.82,25.359256128486894
793,158.0,56.0,18.0,92.0,1.58,22.432302515622492
794,165.0,67.0,19.0,99.0,1.65,24.609733700642796
795,168.0,62.0,10.0,41.0,1.68,21.9671201814059
796,177.0,77.0,26.0,192.0,1.77,24.577867151840145
797,173.0,69.0,2.0,7.0,1.73,23.054562464499313
798,187.0,84.0,27.0,116.0,1.87,24.021275987303035
799,182.0,77.0,21.0,120.0,1.82,23.24598478444632
800,180.0,83.0,2.0,9.0,1.8,25.61728395061728
801,193.0,97.0,3.0,12.0,1.93,26.040967542752828
802,181.0,82.0,4.0,14.0,1.81,25.029760996306585
803,171.0,66.0,8.0,35.0,1.71,22.571047501795427
804,191.0,90.0,24.0,162.0,1.91,24.67037636029714
805,202.0,99.0,27.0,212.0,2.02,24.26232722282129
806,156.0,56.0,20.0,101.0,1.56,23.011176857330703
807,190.0,87.0,23.0,145.0,1.9,24.099722991689752
808,168.0,64.0,2.0,8.0,1.68,22.67573696145125
809,171.0,70.0,11.0,49.0,1.71,23.938989774631512
810,158.0,54.0,9.0,42.0,1.58,21.63114885435026
811,167.0,68.0,18.0,82.0,1.67,24.38237297859371
812,170.0,65.0,3.0,12.0,1.7,22.49134948096886
813,147.0,48.0,17.0,93.0,1.47,22.212966819380814
814,163.0,63.0,8.0,39.0,1.63,23.711844630960897
815,171.0,66.0,25.0,155.0,1.71,22.571047501795427
816,156.0,58.0,16.0,90.0,1.56,23.83300460223537
817,182.0,82.0,20.0,69.0,1.82,24.755464315903875
818,167.0,68.0,18.0,133.0,1.67,24.38237297859371
819,198.0,96.0,12.0,67.0,1.98,24.487297214569942
820,144.0,49.0,5.0,23.0,1.44,23.630401234567902
821,174.0,69.0,2.0,6.0,1.74,22.79032897344431
822,157.0,55.0,27.0,194.0,1.57,22.313278429145196
823,151.0,51.0,2.0,8.0,1.51,22.367440024560327
824,172.0,75.0,12.0,58.0,1.72,25.351541373715524
825,174.0,75.0,21.0,120.0,1.74,24.772096710265558
826,178.0,70.0,13.0,57.0,1.78,22.093170054286073
827,173.0,68.0,18.0,89.0,1.73,22.720438370810918
828,156.0,58.0,16.0,91.0,1.56,23.83300460223537
829,148.0,55.0,22.0,143.0,1.48,25.10956902848795
830,181.0,82.0,24.0,156.0,1.81,25.029760996306585
831,160.0,60.0,5.0,24.0,1.6,23.437499999999996
832,177.0,74.0,6.0,19.0,1.77,23.620287912158062
833,188.0,98.0,26.0,242.0,1.88,27.727478497057493
834,171.0,78.0,22.0,135.0,1.71,26.674874320303687
835,158.0,61.0,3.0,14.0,1.58,24.435186668803073
836,151.0,52.0,28.0,190.0,1.51,22.806017279943863
837,184.0,79.0,23.0,111.0,1.84,23.334120982986768
838,146.0,51.0,9.0,47.0,1.46,23.925689622818542
839,177.0,82.0,28.0,173.0,1.77,26.173832551310287
840,184.0,87.0,20.0,150.0,1.84,25.697069943289225
841,164.0,62.0,8.0,30.0,1.64,23.051754907792983
842,190.0,98.0,17.0,122.0,1.9,27.146814404432135
843,181.0,91.0,29.0,216.0,1.81,27.776929886145112
844,166.0,69.0,28.0,208.0,1.66,25.039918710988534
845,168.0,66.0,3.0,13.0,1.68,23.384353741496604
846,172.0,72.0,8.0,39.0,1.72,24.337479718766904
847,151.0,60.0,11.0,59.0,1.51,26.314635323012148
848,193.0,96.0,21.0,151.0,1.93,25.77250395983785
849,177.0,76.0,1.0,2.0,1.77,24.258674071946118
850,166.0,64.0,17.0,86.0,1.66,23.225431847873423
851,158.0,63.0,19.0,113.0,1.58,25.236340330075304
852,194.0,91.0,23.0,170.0,1.94,24.178977574662557
853,187.0,90.0,7.0,27.0,1.87,25.737081414967538
854,184.0,78.0,3.0,6.0,1.84,23.03875236294896
855,158.0,59.0,24.0,144.0,1.58,23.634033007530842
856,174.0,72.0,8.0,34.0,1.74,23.781212841854934
857,167.0,66.0,14.0,63.0,1.67,23.66524436157625
858,194.0,97.0,15.0,79.0,1.94,25.77319587628866
859,172.0,75.0,11.0,62.0,1.72,25.351541373715524
860,174.0,76.0,12.0,57.0,1.74,25.102391333069097
861,171.0,71.0,3.0,11.0,1.71,24.280975342840534
862,182.0,89.0,24.0,161.0,1.82,26.86873565994445
863,156.0,62.0,8.0,38.0,1.56,25.476660092044707
864,198.0,96.0,5.0,24.0,1.98,24.487297214569942
865,160.0,56.0,22.0,131.0,1.6,21.874999999999996
866,173.0,79.0,29.0,201.0,1.73,26.395803401383272
867,173.0,68.0,20.0,104.0,1.73,22.720438370810918
868,158.0,61.0,27.0,175.0,1.58,24.435186668803073
869,171.0,65.0,11.0,60.0,1.71,22.229061933586404
870,187.0,92.0,4.0,8.0,1.87,26.309016557522373
871,191.0,86.0,29.0,207.0,1.91,23.573915188728378
872,159.0,62.0,15.0,74.0,1.59,24.524346347059055
873,170.0,76.0,20.0,103.0,1.7,26.29757785467128
874,160.0,57.0,3.0,10.0,1.6,22.265624999999996
875,164.0,63.0,12.0,67.0,1.64,23.423557406305775
876,182.0,85.0,8.0,25.0,1.82,25.661152034778407
877,192.0,90.0,16.0,54.0,1.92,24.4140625
878,179.0,84.0,14.0,73.0,1.79,26.216410224399986
879,174.0,73.0,17.0,93.0,1.74,24.111507464658473
880,169.0,66.0,6.0,26.0,1.69,23.1084345786212
881,173.0,77.0,16.0,75.0,1.73,25.727555214006482
882,182.0,76.0,21.0,125.0,1.82,22.944088878154812
883,175.0,69.0,25.0,147.0,1.75,22.53061224489796
884,185.0,82.0,4.0,17.0,1.85,23.959094229364496
885,165.0,70.0,18.0,101.0,1.65,25.71166207529844
886,187.0,91.0,15.0,66.0,1.87,26.023048986244955
887,198.0,97.0,11.0,44.0,1.98,24.742373227221712
888,177.0,81.0,19.0,116.0,1.77,25.854639471416256
889,166.0,63.0,5.0,16.0,1.66,22.8625344752504
890,176.0,64.0,4.0,11.0,1.76,20.66115702479339
891,158.0,58.0,11.0,49.0,1.58,23.233456176894723
892,193.0,96.0,15.0,78.0,1.93,25.77250395983785
893,176.0,76.0,5.0,18.0,1.76,24.535123966942148
894,207.0,114.0,1.0,5.0,2.07,26.605054960442487
895,170.0,73.0,19.0,93.0,1.7,25.25951557093426
896,187.0,96.0,2.0,12.0,1.87,27.45288684263204
897,167.0,61.0,3.0,12.0,1.67,21.872422819032593
898,177.0,84.0,7.0,35.0,1.77,26.812218711098343
899,165.0,66.0,7.0,39.0,1.65,24.242424242424246
900,148.0,52.0,9.0,42.0,1.48,23.739956172388606
901,169.0,66.0,4.0,12.0,1.69,23.1084345786212
902,158.0,60.0,15.0,76.0,1.58,24.034609838166958
903,180.0,73.0,26.0,139.0,1.8,22.530864197530864
904,148.0,52.0,25.0,159.0,1.48,23.739956172388606
905,162.0,62.0,19.0,101.0,1.62,23.624447492760247
906,198.0,97.0,1.0,2.0,1.98,24.742373227221712
907,175.0,71.0,26.0,166.0,1.75,23.183673469387756
908,189.0,87.0,3.0,6.0,1.89,24.355421180818006
909,187.0,87.0,13.0,52.0,1.87,24.879178701135288
910,170.0,71.0,26.0,157.0,1.7,24.56747404844291
911,175.0,67.0,24.0,140.0,1.75,21.877551020408163
912,171.0,68.0,16.0,103.0,1.71,23.25501863821347
913,183.0,84.0,30.0,241.0,1.83,25.082863029651524
914,166.0,66.0,10.0,36.0,1.66,23.95122659311947
915,157.0,56.0,3.0,12.0,1.57,22.7189744005842
916,196.0,88.0,16.0,91.0,1.96,22.907122032486466
917,179.0,84.0,15.0,66.0,1.79,26.216410224399986
918,164.0,61.0,14.0,62.0,1.64,22.679952409280194
919,174.0,75.0,23.0,114.0,1.74,24.772096710265558
920,188.0,86.0,4.0,12.0,1.88,24.332277048438208
921,167.0,65.0,27.0,180.0,1.67,23.306680053067517
922,175.0,83.0,4.0,17.0,1.75,27.102040816326532
923,179.0,82.0,16.0,74.0,1.79,25.592209980961893
924,161.0,61.0,27.0,185.0,1.61,23.533042706685695
925,190.0,99.0,18.0,125.0,1.9,27.423822714681442
926,155.0,53.0,2.0,9.0,1.55,22.060353798126947
927,158.0,58.0,17.0,91.0,1.58,23.233456176894723
