,age,height,weight,duration,heart_rate,body_temp,calorie,female,male,Height_meters,calculated_IMC
316,23,169.0,68.0,25.0,114.0,40.9,170.0,1,0,1.69,23.80869017191275
317,36,164.0,57.0,2.0,79.0,37.9,7.0,1,0,1.64,21.192742415229034
318,37,166.0,61.0,25.0,103.0,40.7,149.0,1,0,1.66,22.136739730004358
319,48,181.0,80.0,27.0,105.0,40.6,181.0,0,1,1.81,24.41927902078691
320,39,167.0,71.0,27.0,118.0,41.1,201.0,1,0,1.67,25.458065904119906
321,21,205.0,103.0,7.0,88.0,39.6,23.0,0,1,2.05,24.50922070196312
322,20,187.0,86.0,23.0,100.0,40.3,109.0,0,1,1.87,24.59321112985787
323,57,169.0,72.0,8.0,84.0,39.7,30.0,0,1,1.69,25.209201358495854
324,77,160.0,66.0,15.0,94.0,40.5,84.0,1,0,1.6,25.781249999999996
325,34,184.0,85.0,19.0,109.0,40.4,128.0,0,1,1.84,25.10633270321361
326,52,189.0,92.0,23.0,97.0,40.7,137.0,0,1,1.89,25.755158030290307
327,70,194.0,91.0,28.0,103.0,40.8,216.0,0,1,1.94,24.178977574662557
328,64,157.0,54.0,12.0,95.0,40.1,68.0,1,0,1.57,21.907582457706194
329,73,198.0,101.0,18.0,97.0,40.7,129.0,0,1,1.98,25.762677277828793
330,47,195.0,99.0,11.0,88.0,39.8,50.0,0,1,1.95,26.035502958579883
331,39,164.0,65.0,5.0,84.0,39.2,19.0,1,0,1.64,24.167162403331353
332,25,163.0,60.0,7.0,89.0,39.4,30.0,1,0,1.63,22.582709172343712
333,22,165.0,67.0,27.0,119.0,40.4,197.0,0,1,1.65,24.609733700642796
334,67,173.0,78.0,4.0,95.0,38.7,24.0,0,1,1.73,26.061679307694877
335,64,164.0,67.0,13.0,94.0,40.2,70.0,1,0,1.64,24.910767400356935
336,37,200.0,100.0,12.0,91.0,40.1,54.0,0,1,2.0,25.0
337,21,184.0,78.0,19.0,100.0,40.5,88.0,0,1,1.84,23.03875236294896
338,40,190.0,97.0,7.0,83.0,39.5,24.0,0,1,1.9,26.869806094182827
339,36,174.0,68.0,19.0,108.0,40.1,121.0,1,0,1.74,22.460034350640772
340,53,178.0,77.0,11.0,95.0,39.9,57.0,1,0,1.78,24.302487059714682
341,41,192.0,99.0,22.0,98.0,40.5,126.0,0,1,1.92,26.85546875
342,56,184.0,88.0,5.0,89.0,39.5,24.0,0,1,1.84,25.99243856332703
343,29,166.0,65.0,11.0,84.0,40.0,41.0,1,0,1.66,23.588329220496444
344,28,192.0,92.0,7.0,92.0,39.5,28.0,0,1,1.92,24.95659722222222
345,22,191.0,88.0,10.0,90.0,39.7,34.0,0,1,1.91,24.12214577451276
346,76,195.0,93.0,23.0,96.0,40.5,161.0,0,1,1.95,24.45759368836292
347,73,175.0,76.0,4.0,86.0,38.9,20.0,0,1,1.75,24.816326530612244
348,39,191.0,86.0,23.0,97.0,40.6,119.0,0,1,1.91,23.573915188728378
349,69,162.0,59.0,11.0,95.0,39.6,63.0,1,0,1.62,22.481329065691202
350,46,180.0,75.0,12.0,93.0,40.1,58.0,1,0,1.8,23.148148148148145
351,30,163.0,58.0,30.0,115.0,40.6,215.0,1,0,1.63,21.829952199932254
352,35,168.0,67.0,17.0,101.0,40.1,96.0,1,0,1.68,23.738662131519277
353,60,176.0,71.0,24.0,107.0,41.0,160.0,1,0,1.76,22.920971074380166
354,35,150.0,50.0,25.0,104.0,41.0,154.0,1,0,1.5,22.22222222222222
355,26,182.0,84.0,5.0,81.0,39.1,11.0,0,1,1.82,25.359256128486894
356,21,183.0,83.0,23.0,104.0,40.5,122.0,0,1,1.83,24.78425751739377
357,27,158.0,57.0,22.0,101.0,40.4,124.0,1,0,1.58,22.832879346258608
358,47,172.0,69.0,21.0,97.0,40.6,113.0,1,0,1.72,23.323418063818284
359,27,183.0,79.0,3.0,80.0,38.9,9.0,1,0,1.83,23.589835468362743
360,49,181.0,79.0,29.0,108.0,40.7,208.0,0,1,1.81,24.114038033027075
361,27,178.0,83.0,19.0,102.0,41.0,101.0,0,1,1.78,26.19618735008206
362,46,194.0,91.0,14.0,91.0,40.0,66.0,0,1,1.94,24.178977574662557
363,58,197.0,98.0,14.0,102.0,40.1,100.0,0,1,1.97,25.25187456517818
364,27,172.0,77.0,13.0,101.0,39.9,65.0,0,1,1.72,26.027582477014604
365,29,176.0,76.0,13.0,91.0,39.8,47.0,0,1,1.76,24.535123966942148
366,39,197.0,96.0,3.0,78.0,38.6,8.0,0,1,1.97,24.736530186296992
367,56,160.0,63.0,4.0,84.0,38.7,17.0,1,0,1.6,24.609374999999996
368,32,183.0,83.0,21.0,97.0,40.4,101.0,0,1,1.83,24.78425751739377
369,43,169.0,67.0,5.0,80.0,39.0,18.0,1,0,1.69,23.458562375266975
370,21,202.0,98.0,21.0,108.0,40.5,131.0,0,1,2.02,24.017253210469562
371,76,175.0,72.0,10.0,97.0,39.8,58.0,1,0,1.75,23.510204081632654
372,22,162.0,59.0,15.0,104.0,40.0,87.0,1,0,1.62,22.481329065691202
373,35,200.0,99.0,24.0,104.0,40.6,152.0,0,1,2.0,24.75
374,45,191.0,95.0,28.0,105.0,41.0,193.0,0,1,1.91,26.040952824758094
375,32,176.0,83.0,10.0,99.0,39.7,51.0,0,1,1.76,26.794938016528928
376,39,178.0,80.0,25.0,105.0,40.7,157.0,0,1,1.78,25.24933720489837
377,44,174.0,75.0,27.0,105.0,40.8,165.0,1,0,1.74,24.772096710265558
378,26,174.0,67.0,6.0,84.0,39.4,22.0,1,0,1.74,22.12973972783723
379,42,179.0,72.0,17.0,98.0,40.1,91.0,1,0,1.79,22.47120876377142
380,24,178.0,78.0,2.0,93.0,38.2,9.0,1,0,1.78,24.61810377477591
381,56,186.0,93.0,14.0,91.0,40.0,74.0,0,1,1.86,26.881720430107524
382,71,185.0,96.0,5.0,85.0,39.1,26.0,0,1,1.85,28.04967129291453
383,37,187.0,84.0,11.0,99.0,39.9,57.0,1,0,1.87,24.021275987303035
384,47,162.0,63.0,10.0,81.0,39.9,37.0,1,0,1.62,24.005486968449926
385,48,167.0,67.0,29.0,112.0,40.9,217.0,0,1,1.67,24.023808670084982
386,52,183.0,86.0,11.0,87.0,40.0,47.0,0,1,1.83,25.680074054167036
387,40,192.0,98.0,24.0,99.0,40.4,139.0,0,1,1.92,26.58420138888889
388,66,180.0,75.0,4.0,88.0,38.9,19.0,1,0,1.8,23.148148148148145
389,37,157.0,59.0,16.0,94.0,40.2,80.0,1,0,1.57,23.93606231490121
390,28,193.0,93.0,17.0,94.0,40.4,74.0,0,1,1.93,24.967113211092915
391,59,148.0,51.0,10.0,93.0,39.7,54.0,1,0,1.48,23.283418553688826
392,24,182.0,78.0,28.0,105.0,40.8,154.0,0,1,1.82,23.54788069073783
393,67,162.0,62.0,26.0,93.0,40.7,140.0,1,0,1.62,23.624447492760247
394,33,192.0,98.0,10.0,97.0,39.8,52.0,0,1,1.92,26.58420138888889
395,34,192.0,99.0,15.0,97.0,40.1,79.0,0,1,1.92,26.85546875
396,40,181.0,84.0,17.0,99.0,40.4,94.0,0,1,1.81,25.640242971826257
397,22,193.0,85.0,28.0,116.0,41.0,202.0,0,1,1.93,22.819404547773097
398,66,164.0,75.0,27.0,114.0,40.7,238.0,0,1,1.64,27.885187388459254
399,42,182.0,82.0,19.0,103.0,40.2,117.0,0,1,1.82,24.755464315903875
400,42,209.0,111.0,7.0,83.0,39.5,26.0,0,1,2.09,25.4115061468373
401,64,203.0,97.0,23.0,106.0,40.7,184.0,0,1,2.03,23.538547404693155
402,32,162.0,64.0,28.0,105.0,40.5,169.0,1,0,1.62,24.38652644413961
403,24,189.0,91.0,1.0,78.0,37.7,2.0,0,1,1.89,25.475210660395845
404,26,182.0,83.0,27.0,107.0,41.0,162.0,0,1,1.82,25.057360222195385
405,32,159.0,55.0,13.0,92.0,40.2,62.0,1,0,1.59,21.75546853368142
406,51,190.0,94.0,21.0,105.0,40.4,150.0,0,1,1.9,26.038781163434905
407,40,165.0,59.0,27.0,110.0,41.1,183.0,1,0,1.65,21.6712580348944
408,34,179.0,74.0,25.0,101.0,40.9,138.0,1,0,1.79,23.095409007209515
409,48,185.0,88.0,15.0,103.0,40.0,99.0,0,1,1.85,25.712198685171657
410,21,147.0,45.0,23.0,100.0,40.6,128.0,1,0,1.47,20.824656393169516
411,31,175.0,68.0,12.0,91.0,40.3,54.0,1,0,1.75,22.20408163265306
412,76,193.0,103.0,18.0,95.0,40.3,127.0,0,1,1.93,27.65174904024269
413,20,177.0,79.0,5.0,84.0,38.9,11.0,0,1,1.77,25.2162533116282
414,22,167.0,73.0,18.0,94.0,40.7,66.0,0,1,1.67,26.175194521137367
415,44,180.0,84.0,11.0,91.0,39.5,49.0,0,1,1.8,25.925925925925924
416,49,173.0,67.0,10.0,85.0,39.5,42.0,1,0,1.73,22.386314277122523
417,49,179.0,79.0,7.0,95.0,39.5,37.0,0,1,1.79,24.65590961580475
418,46,154.0,55.0,3.0,84.0,38.6,12.0,1,0,1.54,23.19109461966605
419,75,186.0,84.0,29.0,107.0,41.1,243.0,0,1,1.86,24.280263614290668
420,20,167.0,58.0,5.0,76.0,39.3,14.0,1,0,1.67,20.796729893506402
421,33,154.0,59.0,28.0,105.0,40.6,171.0,1,0,1.54,24.87771968291449
422,68,166.0,75.0,28.0,112.0,40.8,241.0,0,1,1.66,27.21730294672667
423,58,173.0,73.0,20.0,104.0,40.6,125.0,1,0,1.73,24.3910588392529
424,23,179.0,81.0,26.0,112.0,40.6,171.0,0,1,1.79,25.280109859242845
425,79,198.0,96.0,9.0,87.0,39.7,52.0,0,1,1.98,24.487297214569942
426,43,201.0,104.0,28.0,103.0,40.7,187.0,0,1,2.01,25.741937080765336
427,37,178.0,74.0,24.0,104.0,40.8,141.0,1,0,1.78,23.355636914530994
428,75,199.0,103.0,28.0,123.0,40.5,314.0,0,1,1.99,26.009444205954395
429,61,173.0,73.0,26.0,102.0,40.8,159.0,1,0,1.73,24.3910588392529
430,26,169.0,62.0,9.0,80.0,40.2,30.0,1,0,1.69,21.707923392038097
431,23,173.0,72.0,28.0,110.0,40.9,176.0,1,0,1.73,24.0569347455645
432,64,178.0,82.0,25.0,111.0,40.8,211.0,0,1,1.78,25.88057063502083
433,20,170.0,68.0,8.0,85.0,39.4,29.0,1,0,1.7,23.529411764705884
434,22,171.0,69.0,21.0,95.0,40.1,99.0,1,0,1.71,23.59700420642249
435,27,169.0,69.0,27.0,116.0,41.1,190.0,1,0,1.69,24.158817968558527
436,36,190.0,95.0,7.0,83.0,39.5,22.0,0,1,1.9,26.315789473684212
437,59,191.0,92.0,30.0,110.0,41.0,247.0,0,1,1.91,25.218606946081522
438,36,206.0,103.0,5.0,84.0,39.0,17.0,0,1,2.06,24.271844660194176
439,71,160.0,65.0,8.0,86.0,39.7,37.0,1,0,1.6,25.390624999999996
440,21,167.0,67.0,21.0,103.0,40.4,117.0,1,0,1.67,24.023808670084982
441,56,188.0,90.0,10.0,91.0,39.7,52.0,0,1,1.88,25.46401086464464
442,68,166.0,64.0,2.0,75.0,37.9,7.0,1,0,1.66,23.225431847873423
443,75,172.0,74.0,10.0,98.0,39.7,68.0,0,1,1.72,25.013520822065985
444,48,176.0,84.0,17.0,89.0,40.4,74.0,0,1,1.76,27.117768595041323
445,62,185.0,91.0,24.0,97.0,40.6,154.0,0,1,1.85,26.588750913075234
446,53,156.0,60.0,26.0,104.0,40.7,165.0,1,0,1.56,24.654832347140037
447,47,187.0,89.0,17.0,97.0,39.9,96.0,0,1,1.87,25.45111384369012
448,39,188.0,91.0,13.0,101.0,39.8,77.0,0,1,1.88,25.746944318696244
449,54,168.0,63.0,17.0,92.0,40.3,86.0,1,0,1.68,22.321428571428577
450,38,201.0,104.0,21.0,101.0,40.6,129.0,0,1,2.01,25.741937080765336
451,39,149.0,51.0,26.0,100.0,40.4,151.0,1,0,1.49,22.97193820098194
452,51,182.0,81.0,28.0,106.0,40.9,197.0,0,1,1.82,24.453568409612362
453,30,193.0,92.0,13.0,104.0,40.3,77.0,0,1,1.93,24.69864962817794
454,33,156.0,61.0,5.0,90.0,39.1,22.0,1,0,1.56,25.06574621959237
455,47,182.0,82.0,27.0,100.0,40.7,161.0,0,1,1.82,24.755464315903875
456,64,155.0,55.0,25.0,114.0,40.8,192.0,1,0,1.55,22.892819979188342
457,37,159.0,58.0,8.0,90.0,39.2,37.0,1,0,1.59,22.942130453700404
458,41,188.0,91.0,20.0,106.0,40.5,135.0,0,1,1.88,25.746944318696244
459,61,179.0,77.0,11.0,90.0,40.0,55.0,0,1,1.79,24.031709372366656
460,38,169.0,71.0,10.0,84.0,39.8,29.0,0,1,1.69,24.859073561850078
461,21,185.0,88.0,12.0,97.0,39.9,52.0,0,1,1.85,25.712198685171657
462,26,173.0,73.0,1.0,69.0,37.9,2.0,1,0,1.73,24.3910588392529
463,48,183.0,81.0,21.0,94.0,40.6,106.0,0,1,1.83,24.187046492878256
464,71,183.0,80.0,6.0,84.0,39.0,28.0,0,1,1.83,23.888440980620498
465,73,199.0,97.0,22.0,107.0,40.9,189.0,0,1,1.99,24.494330951238602
466,65,158.0,61.0,26.0,111.0,41.0,190.0,1,0,1.58,24.435186668803073
467,57,149.0,56.0,13.0,91.0,39.9,66.0,1,0,1.49,25.224089004999776
468,49,185.0,93.0,22.0,99.0,40.5,135.0,0,1,1.85,27.173119065010955
469,55,178.0,79.0,4.0,97.0,38.7,23.0,0,1,1.78,24.933720489837143
470,20,182.0,74.0,12.0,80.0,39.9,17.0,0,1,1.82,22.34029706557179
471,45,163.0,58.0,5.0,84.0,38.9,21.0,1,0,1.63,21.829952199932254
472,53,175.0,75.0,13.0,90.0,40.2,60.0,1,0,1.75,24.489795918367346
473,46,166.0,58.0,10.0,93.0,39.6,51.0,1,0,1.66,21.04804761213529
474,25,198.0,96.0,5.0,85.0,39.1,15.0,0,1,1.98,24.487297214569942
475,22,163.0,65.0,9.0,92.0,40.0,29.0,0,1,1.63,24.46460160337235
476,60,164.0,66.0,27.0,110.0,40.8,190.0,1,0,1.64,24.538964901844146
477,50,168.0,62.0,11.0,89.0,40.1,51.0,1,0,1.68,21.9671201814059
478,61,157.0,56.0,17.0,95.0,40.5,95.0,1,0,1.57,22.7189744005842
479,69,165.0,62.0,29.0,112.0,40.9,216.0,1,0,1.65,22.77318640955005
480,30,195.0,92.0,30.0,101.0,41.0,165.0,0,1,1.95,24.194608809993426
481,33,164.0,61.0,20.0,105.0,40.6,122.0,1,0,1.64,22.679952409280194
482,21,206.0,105.0,15.0,96.0,40.1,69.0,0,1,2.06,24.74314261476105
483,39,152.0,53.0,20.0,99.0,40.9,113.0,1,0,1.52,22.939750692520775
484,26,180.0,81.0,7.0,92.0,39.5,26.0,0,1,1.8,25.0
485,44,175.0,80.0,5.0,91.0,39.2,22.0,0,1,1.75,26.122448979591837
486,58,144.0,42.0,12.0,96.0,40.1,70.0,1,0,1.44,20.25462962962963
487,24,177.0,83.0,4.0,83.0,39.3,9.0,0,1,1.77,26.493025631204315
488,35,187.0,91.0,15.0,95.0,40.3,72.0,0,1,1.87,26.023048986244955
489,21,189.0,94.0,25.0,111.0,40.6,165.0,0,1,1.89,26.315052770079227
490,26,181.0,82.0,29.0,105.0,41.0,165.0,0,1,1.81,25.029760996306585
491,30,162.0,57.0,15.0,88.0,40.3,64.0,1,0,1.62,21.719250114311837
492,27,182.0,81.0,18.0,105.0,40.5,103.0,0,1,1.82,24.453568409612362
493,32,147.0,51.0,4.0,83.0,39.1,15.0,1,0,1.47,23.601277245592115
494,30,185.0,84.0,9.0,85.0,39.6,32.0,1,0,1.85,24.543462381300216
495,79,160.0,57.0,14.0,85.0,40.0,68.0,1,0,1.6,22.265624999999996
496,39,164.0,58.0,25.0,106.0,40.6,159.0,1,0,1.64,21.564544913741823
497,25,188.0,89.0,6.0,92.0,39.6,23.0,0,1,1.88,25.18107741059303
498,23,169.0,70.0,13.0,90.0,40.1,54.0,1,0,1.69,24.508945765204302
499,47,172.0,70.0,2.0,89.0,37.8,9.0,1,0,1.72,23.661438615467823
500,34,182.0,80.0,29.0,120.0,40.7,240.0,0,1,1.82,24.151672503320853
501,36,152.0,54.0,10.0,86.0,39.7,42.0,1,0,1.52,23.372576177285318
502,63,203.0,115.0,14.0,106.0,40.0,117.0,0,1,2.03,27.906525273605286
503,37,164.0,59.0,26.0,106.0,40.6,164.0,1,0,1.64,21.936347412254616
504,50,156.0,55.0,23.0,98.0,40.8,132.0,1,0,1.56,22.600262984878366
505,62,191.0,96.0,2.0,85.0,38.2,9.0,0,1,1.91,26.315068117650284
506,37,173.0,67.0,15.0,94.0,40.0,74.0,1,0,1.73,22.386314277122523
507,35,169.0,69.0,23.0,96.0,40.7,116.0,1,0,1.69,24.158817968558527
508,27,174.0,79.0,8.0,102.0,39.7,42.0,0,1,1.74,26.09327520147972
509,55,179.0,79.0,24.0,110.0,40.6,187.0,0,1,1.79,24.65590961580475
510,36,173.0,75.0,16.0,94.0,40.4,70.0,0,1,1.73,25.05930702662969
511,22,140.0,45.0,7.0,86.0,39.1,29.0,1,0,1.4,22.95918367346939
512,20,170.0,71.0,9.0,83.0,39.8,17.0,0,1,1.7,24.56747404844291
513,43,185.0,83.0,28.0,108.0,40.9,195.0,0,1,1.85,24.251278305332356
514,73,181.0,76.0,19.0,106.0,40.4,127.0,1,0,1.81,23.198315069747565
515,22,184.0,82.0,14.0,87.0,39.9,39.0,0,1,1.84,24.22022684310019
516,67,155.0,64.0,6.0,88.0,38.9,28.0,0,1,1.55,26.638917793964616
517,25,195.0,100.0,16.0,93.0,40.3,68.0,0,1,1.95,26.298487836949377
518,41,165.0,63.0,17.0,97.0,40.5,91.0,1,0,1.65,23.140495867768596
519,49,181.0,81.0,16.0,97.0,40.2,89.0,0,1,1.81,24.724520008546747
520,58,148.0,53.0,2.0,89.0,37.7,10.0,1,0,1.48,24.196493791088386
521,27,180.0,80.0,28.0,111.0,41.2,185.0,0,1,1.8,24.691358024691358
522,33,172.0,76.0,5.0,79.0,38.7,16.0,1,0,1.72,25.689561925365066
523,59,156.0,58.0,19.0,91.0,40.3,97.0,1,0,1.56,23.83300460223537
524,21,183.0,77.0,13.0,92.0,40.2,44.0,0,1,1.83,22.99262444384723
525,65,155.0,59.0,10.0,95.0,40.0,56.0,1,0,1.55,24.55775234131113
526,22,191.0,88.0,21.0,103.0,40.4,112.0,0,1,1.91,24.12214577451276
527,55,192.0,91.0,10.0,81.0,39.8,37.0,0,1,1.92,24.68532986111111
528,22,182.0,82.0,9.0,86.0,39.8,24.0,0,1,1.82,24.755464315903875
529,35,132.0,38.0,30.0,112.0,40.5,216.0,1,0,1.32,21.808999081726352
530,58,203.0,101.0,15.0,101.0,40.1,106.0,0,1,2.03,24.509209153340297
531,45,194.0,103.0,14.0,85.0,39.9,57.0,0,1,1.94,27.367414177914764
532,62,195.0,99.0,18.0,97.0,40.3,119.0,0,1,1.95,26.035502958579883
533,74,162.0,60.0,16.0,97.0,40.1,96.0,1,0,1.62,22.86236854138088
534,48,146.0,46.0,7.0,88.0,39.5,33.0,1,0,1.46,21.580033777444175
535,23,173.0,73.0,23.0,100.0,40.7,106.0,0,1,1.73,24.3910588392529
536,31,184.0,90.0,25.0,106.0,41.0,156.0,0,1,1.84,26.583175803402646
537,53,199.0,98.0,14.0,92.0,40.4,75.0,0,1,1.99,24.74684982702457
538,73,189.0,89.0,18.0,99.0,40.6,130.0,0,1,1.89,24.915315920606925
539,27,170.0,66.0,21.0,113.0,40.5,142.0,1,0,1.7,22.837370242214536
540,40,177.0,83.0,22.0,99.0,40.5,121.0,0,1,1.77,26.493025631204315
541,66,162.0,66.0,24.0,99.0,40.7,143.0,1,0,1.62,25.14860539551897
542,46,170.0,73.0,20.0,105.0,40.7,123.0,1,0,1.7,25.25951557093426
543,75,165.0,62.0,26.0,108.0,41.1,186.0,1,0,1.65,22.77318640955005
544,33,162.0,67.0,13.0,94.0,40.3,53.0,0,1,1.62,25.529644871208653
545,49,164.0,59.0,27.0,104.0,40.8,170.0,1,0,1.64,21.936347412254616
546,37,166.0,67.0,15.0,97.0,40.2,78.0,1,0,1.66,24.31412396574249
547,43,167.0,70.0,26.0,113.0,40.5,182.0,1,0,1.67,25.099501595611173
548,66,187.0,82.0,11.0,92.0,40.0,55.0,1,0,1.87,23.449340844748203
549,51,161.0,59.0,25.0,101.0,40.6,150.0,1,0,1.61,22.76146753597469
550,33,162.0,56.0,6.0,80.0,39.9,21.0,1,0,1.62,21.338210638622158
551,48,170.0,72.0,6.0,90.0,39.0,26.0,0,1,1.7,24.913494809688583
552,43,192.0,95.0,18.0,93.0,40.5,90.0,0,1,1.92,25.770399305555557
553,48,174.0,75.0,16.0,99.0,40.7,91.0,0,1,1.74,24.772096710265558
554,34,186.0,87.0,17.0,95.0,40.3,79.0,0,1,1.86,25.14741588622962
555,61,168.0,66.0,29.0,107.0,41.1,195.0,1,0,1.68,23.384353741496604
556,48,177.0,75.0,10.0,101.0,39.9,57.0,1,0,1.77,23.93948099205209
557,30,162.0,57.0,18.0,98.0,40.5,96.0,1,0,1.62,21.719250114311837
558,79,163.0,61.0,7.0,93.0,39.7,39.0,1,0,1.63,22.95908765854944
559,67,172.0,73.0,4.0,85.0,38.6,18.0,1,0,1.72,24.675500270416443
560,60,184.0,84.0,4.0,85.0,39.3,17.0,0,1,1.84,24.8109640831758
561,57,171.0,76.0,15.0,97.0,40.3,82.0,1,0,1.71,25.990903183885642
562,34,194.0,96.0,19.0,101.0,40.5,110.0,0,1,1.94,25.507492826017643
563,42,157.0,56.0,25.0,106.0,40.8,161.0,1,0,1.57,22.7189744005842
564,38,181.0,82.0,25.0,107.0,40.8,164.0,0,1,1.81,25.029760996306585
565,43,179.0,83.0,5.0,81.0,39.5,15.0,0,1,1.79,25.90431010268094
566,76,189.0,99.0,12.0,96.0,40.2,85.0,0,1,1.89,27.714789619551524
567,37,179.0,79.0,23.0,101.0,40.6,128.0,0,1,1.79,24.65590961580475
568,23,195.0,98.0,14.0,94.0,40.2,59.0,0,1,1.95,25.77251808021039
569,21,205.0,108.0,2.0,84.0,37.9,6.0,0,1,2.05,25.698988697204047
570,20,151.0,54.0,18.0,92.0,40.2,82.0,1,0,1.51,23.683171790710933
571,23,168.0,62.0,25.0,105.0,40.5,148.0,1,0,1.68,21.9671201814059
572,20,170.0,65.0,3.0,76.0,38.2,8.0,1,0,1.7,22.49134948096886
573,25,173.0,71.0,14.0,86.0,40.3,53.0,1,0,1.73,23.722810651876106
574,24,155.0,50.0,16.0,98.0,40.2,85.0,1,0,1.55,20.811654526534856
575,29,157.0,57.0,22.0,99.0,40.9,120.0,1,0,1.57,23.124670372023203
576,43,199.0,106.0,28.0,107.0,40.7,205.0,0,1,1.99,26.767000833312288
577,26,175.0,66.0,4.0,80.0,39.1,13.0,1,0,1.75,21.551020408163264
578,76,176.0,77.0,28.0,107.0,40.6,192.0,1,0,1.76,24.857954545454547
579,43,184.0,89.0,4.0,91.0,38.7,18.0,0,1,1.84,26.287807183364837
580,73,190.0,94.0,7.0,92.0,39.3,44.0,0,1,1.9,26.038781163434905
581,42,198.0,104.0,26.0,103.0,41.3,172.0,0,1,1.98,26.527905315784103
582,23,171.0,65.0,27.0,105.0,40.4,158.0,1,0,1.71,22.229061933586404
583,22,186.0,76.0,6.0,82.0,39.5,11.0,0,1,1.86,21.967857555786793
584,28,176.0,77.0,25.0,96.0,40.9,108.0,0,1,1.76,24.857954545454547
585,20,170.0,64.0,23.0,96.0,40.5,112.0,1,0,1.7,22.145328719723185
586,36,169.0,65.0,14.0,92.0,39.7,66.0,1,0,1.69,22.758306781975424
587,26,201.0,104.0,10.0,88.0,39.7,36.0,0,1,2.01,25.741937080765336
588,59,167.0,72.0,4.0,89.0,38.7,19.0,0,1,1.67,25.816630212628635
589,22,152.0,50.0,10.0,94.0,39.5,49.0,1,0,1.52,21.641274238227147
590,50,170.0,70.0,26.0,100.0,40.6,149.0,1,0,1.7,24.221453287197235
591,22,171.0,77.0,2.0,81.0,38.6,4.0,0,1,1.71,26.332888752094664
592,52,171.0,70.0,28.0,115.0,40.6,206.0,1,0,1.71,23.938989774631512
593,31,169.0,66.0,23.0,94.0,40.9,111.0,1,0,1.69,23.1084345786212
594,68,186.0,98.0,28.0,105.0,41.1,226.0,0,1,1.86,28.326974216672443
595,48,169.0,65.0,11.0,94.0,39.3,56.0,1,0,1.69,22.758306781975424
596,31,186.0,94.0,7.0,92.0,39.7,30.0,0,1,1.86,27.170771187420506
597,23,159.0,60.0,15.0,91.0,40.2,67.0,1,0,1.59,23.73323840037973
598,24,178.0,78.0,22.0,102.0,40.7,111.0,0,1,1.78,24.61810377477591
599,58,172.0,75.0,27.0,107.0,40.7,199.0,0,1,1.72,25.351541373715524
600,32,176.0,69.0,15.0,102.0,40.3,85.0,1,0,1.76,22.275309917355372
601,21,144.0,47.0,2.0,77.0,38.1,6.0,1,0,1.44,22.665895061728396
602,63,200.0,98.0,28.0,105.0,40.9,219.0,0,1,2.0,24.5
603,77,176.0,82.0,21.0,102.0,39.9,162.0,0,1,1.76,26.47210743801653
604,49,188.0,85.0,25.0,110.0,40.5,190.0,0,1,1.88,24.049343594386603
605,26,189.0,91.0,30.0,108.0,40.7,190.0,0,1,1.89,25.475210660395845
606,53,166.0,64.0,9.0,87.0,39.5,40.0,1,0,1.66,23.225431847873423
607,31,179.0,77.0,9.0,92.0,40.1,40.0,1,0,1.79,24.031709372366656
608,32,165.0,66.0,3.0,75.0,38.5,8.0,1,0,1.65,24.242424242424246
609,35,178.0,71.0,8.0,85.0,39.8,31.0,1,0,1.78,22.408786769347305
610,66,151.0,57.0,21.0,100.0,40.7,130.0,1,0,1.51,24.998903556861542
611,40,157.0,60.0,7.0,89.0,39.9,32.0,1,0,1.57,24.341758286340216
612,62,181.0,87.0,22.0,97.0,40.6,139.0,0,1,1.81,26.555965935105768
613,24,159.0,58.0,3.0,88.0,38.5,12.0,1,0,1.59,22.942130453700404
614,37,185.0,87.0,11.0,96.0,39.5,55.0,0,1,1.85,25.420014609203797
615,49,186.0,86.0,9.0,95.0,39.4,48.0,0,1,1.86,24.858365128916635
616,32,198.0,99.0,24.0,107.0,40.4,160.0,0,1,1.98,25.252525252525253
617,46,164.0,62.0,13.0,94.0,39.9,67.0,1,0,1.64,23.051754907792983
618,59,178.0,75.0,25.0,105.0,41.2,178.0,0,1,1.78,23.671253629592222
619,42,168.0,68.0,17.0,91.0,40.4,79.0,1,0,1.68,24.092970521541954
620,44,184.0,85.0,9.0,85.0,39.6,32.0,0,1,1.84,25.10633270321361
621,74,175.0,77.0,22.0,103.0,40.4,140.0,1,0,1.75,25.142857142857142
622,68,190.0,99.0,14.0,92.0,40.3,86.0,0,1,1.9,27.423822714681442
623,58,184.0,84.0,16.0,97.0,40.3,97.0,0,1,1.84,24.8109640831758
624,32,184.0,80.0,28.0,117.0,40.7,217.0,0,1,1.84,23.629489603024574
625,34,192.0,93.0,21.0,91.0,40.6,88.0,0,1,1.92,25.227864583333336
626,23,160.0,58.0,21.0,106.0,40.3,127.0,1,0,1.6,22.656249999999996
627,52,174.0,69.0,7.0,88.0,39.2,32.0,1,0,1.74,22.79032897344431
628,28,160.0,63.0,5.0,85.0,39.1,19.0,1,0,1.6,24.609374999999996
629,47,172.0,66.0,20.0,103.0,40.7,121.0,1,0,1.72,22.30935640886966
630,24,168.0,68.0,12.0,92.0,39.8,40.0,0,1,1.68,24.092970521541954
631,73,162.0,60.0,9.0,91.0,39.8,48.0,1,0,1.62,22.86236854138088
632,76,192.0,103.0,25.0,100.0,40.4,195.0,0,1,1.92,27.940538194444446
